brand,condition,ram_gb,storage_gb,carrier,price,usd_discount,user_rating,num_support_tickets_30d,days_since_purchase,expedited_shipping,returned
OnePlus,New,6,128,Unlocked,778.41,0.0,4.92,0,88,0,1
Google,New,8,256,T-Mobile,549.64,143.21,4.28,0,118,1,0
Samsung,New,6,256,Unlocked,994.86,62.13,5.0,0,65,0,0
Samsung,New,16,64,T-Mobile,799.77,84.75,3.48,2,111,0,1
Apple,OpenBox,8,128,Unlocked,1135.75,3.63,4.51,1,78,1,0
Samsung,OpenBox,8,128,Unlocked,796.18,205.39,4.2,1,3,0,1
Apple,New,16,256,Unlocked,760.55,0.0,4.73,0,35,0,0
Google,OpenBox,8,64,Unlocked,650.98,169.29,4.43,0,2,1,1
Samsung,New,8,128,T-Mobile,858.59,105.51,4.41,1,106,0,0
Samsung,New,16,256,Verizon,859.83,0.0,4.35,1,49,0,0
Apple,New,8,256,Verizon,1013.19,202.18,5.0,1,65,0,0
Apple,New,6,256,Verizon,864.74,110.83,4.31,0,96,1,0
Samsung,New,8,128,Verizon,1310.66,0.0,4.83,2,68,0,0
Apple,New,8,512,AT&T,950.37,54.65,4.71,2,110,1,0
Apple,New,12,64,Verizon,632.9,112.07,4.84,0,118,0,0
Google,New,6,64,AT&T,614.28,182.79,3.89,2,25,0,0
Samsung,OpenBox,8,256,Verizon,967.66,55.45,4.75,2,92,0,0
Samsung,New,12,128,Unlocked,625.97,0.0,4.57,0,23,0,0
Samsung,OpenBox,16,256,Unlocked,980.87,167.54,3.81,1,82,1,0
Google,New,6,128,Unlocked,1047.04,109.89,4.29,0,64,0,0
Apple,New,8,128,Unlocked,1052.34,0.0,5.0,2,104,0,1
Google,New,16,256,Unlocked,658.78,100.56,4.2,0,22,1,0
Xiaomi,OpenBox,8,128,Unlocked,1052.72,106.91,4.22,1,118,0,1
Samsung,New,6,256,Unlocked,920.97,60.52,4.63,0,61,0,0
Samsung,New,6,256,AT&T,716.27,30.36,4.13,2,97,0,0
Google,OpenBox,12,64,AT&T,814.93,43.42,4.47,1,97,0,1
Samsung,OpenBox,8,256,Unlocked,953.68,60.48,4.18,0,96,1,1
Samsung,New,8,512,T-Mobile,701.97,101.28,4.6,1,29,0,0
Samsung,New,12,256,T-Mobile,916.41,127.3,4.37,1,23,0,1
Apple,New,8,64,T-Mobile,1168.03,0.0,5.0,0,11,0,0
Apple,New,6,256,Unlocked,1062.09,95.36,4.42,0,104,0,0
Samsung,OpenBox,8,512,Unlocked,868.04,109.28,4.29,0,73,1,0
Apple,New,12,256,Unlocked,901.51,90.15,4.91,1,105,1,0
Samsung,New,8,128,AT&T,731.63,55.71,3.7,1,40,0,1
Samsung,New,12,128,Verizon,737.82,165.19,5.0,0,72,1,0
Xiaomi,New,6,256,Verizon,511.82,160.66,3.91,0,7,0,0
Apple,New,6,256,AT&T,905.24,58.03,5.0,1,78,1,0
Samsung,New,16,512,T-Mobile,1000.15,75.02,5.0,1,108,0,0
Samsung,New,6,512,Verizon,834.41,126.31,4.14,1,75,0,0
Apple,New,6,128,T-Mobile,656.99,156.96,4.19,0,102,0,0
Apple,New,12,256,AT&T,864.55,31.07,4.35,0,65,0,1
Apple,New,8,128,Unlocked,1145.19,17.23,4.71,0,52,0,0
Apple,New,8,64,AT&T,1047.56,96.45,3.9,0,22,0,0
Apple,New,12,64,Unlocked,843.52,12.59,4.35,0,29,0,0
Samsung,OpenBox,6,512,Unlocked,1300.43,0.0,4.24,1,79,1,0
Samsung,Refurbished,12,128,T-Mobile,1443.72,30.78,3.82,0,48,1,0
Apple,Refurbished,8,128,Unlocked,744.37,105.03,3.88,0,46,0,0
Apple,New,6,128,Unlocked,795.91,173.22,4.46,0,67,0,0
Apple,New,12,128,T-Mobile,1002.53,37.47,4.46,0,64,0,0
Samsung,New,8,256,Unlocked,649.15,72.54,4.02,0,96,0,0
Apple,OpenBox,12,64,Unlocked,1036.81,89.33,4.44,0,108,0,0
Samsung,New,16,128,Unlocked,872.32,41.08,4.08,1,16,0,0
Apple,New,12,128,Unlocked,931.76,36.37,5.0,1,13,0,0
Apple,New,8,256,Unlocked,723.4,100.1,4.35,1,99,0,1
Xiaomi,New,8,256,Unlocked,676.71,8.15,4.95,1,114,1,0
Apple,OpenBox,12,256,AT&T,413.2,33.96,3.55,1,65,1,0
Apple,New,8,128,Unlocked,1176.65,67.84,4.56,1,68,0,0
Apple,New,12,128,Verizon,1057.12,99.35,4.7,0,87,0,0
Xiaomi,Refurbished,12,128,Unlocked,998.14,0.0,4.33,0,114,1,0
Samsung,New,8,512,Unlocked,926.63,72.15,4.13,0,43,0,1
Samsung,New,6,128,Verizon,343.07,2.55,4.32,0,24,1,0
Xiaomi,New,8,128,Unlocked,684.76,38.95,4.77,1,98,0,0
Apple,New,8,512,Unlocked,793.66,127.32,3.79,1,7,1,1
Xiaomi,New,8,512,Unlocked,612.1,75.57,4.75,1,13,0,0
Apple,New,8,128,Unlocked,477.43,180.14,4.56,0,74,0,0
Samsung,Refurbished,12,256,Unlocked,634.98,75.67,4.27,1,38,0,0
Samsung,New,8,128,Unlocked,860.81,138.08,4.29,0,63,0,0
Samsung,New,8,128,Unlocked,860.87,127.69,4.43,2,60,0,0
Xiaomi,New,12,128,Unlocked,1049.66,79.21,5.0,0,88,0,1
Apple,Refurbished,12,512,Unlocked,1303.9,1.06,4.57,1,21,0,0
Xiaomi,New,16,128,AT&T,1000.87,73.69,3.93,2,72,1,0
Samsung,Refurbished,6,256,Unlocked,811.38,48.03,4.18,0,90,0,0
Samsung,New,12,64,Verizon,1246.07,45.71,3.83,1,62,1,0
Xiaomi,New,12,256,Verizon,501.97,89.35,3.46,0,37,0,1
Apple,OpenBox,12,256,Unlocked,392.65,0.0,3.82,1,108,0,1
Xiaomi,New,8,256,Unlocked,654.92,27.57,4.46,0,16,0,0
Samsung,New,6,512,Unlocked,1028.68,19.28,5.0,0,39,1,0
Google,Refurbished,8,256,Unlocked,887.08,64.75,4.9,1,66,0,0
Apple,New,8,256,Unlocked,601.77,33.91,3.82,0,33,0,0
Samsung,New,8,128,Unlocked,690.04,37.85,4.0,0,78,0,0
Samsung,OpenBox,16,512,T-Mobile,576.87,88.13,3.93,0,96,1,0
Samsung,Refurbished,6,128,AT&T,576.87,53.26,3.11,0,64,0,0
Apple,Refurbished,16,128,Unlocked,1191.23,80.29,4.32,1,42,0,0
Apple,OpenBox,8,256,T-Mobile,818.44,13.06,4.8,1,72,0,0
OnePlus,New,12,128,Unlocked,1239.31,30.29,4.27,2,68,0,0
Apple,Refurbished,8,256,Unlocked,654.2,202.45,3.77,3,97,0,0
Google,New,8,128,Unlocked,958.05,38.16,3.98,1,74,0,0
Xiaomi,New,8,128,T-Mobile,899.96,0.0,4.24,0,1,0,0
Apple,New,16,512,Unlocked,1043.53,100.53,4.79,2,36,0,0
Apple,OpenBox,6,512,AT&T,906.0,37.52,4.31,0,44,0,0
Samsung,New,8,128,Verizon,1066.72,94.63,4.72,1,43,0,0
Apple,OpenBox,16,512,Unlocked,971.92,74.63,4.36,0,103,1,0
Samsung,New,6,128,Unlocked,609.92,112.99,4.52,0,5,0,0
Google,New,8,128,Unlocked,1011.2,74.02,3.93,0,89,0,1
Samsung,New,6,512,AT&T,827.32,66.41,4.06,0,34,0,0
Samsung,New,6,256,Unlocked,679.12,148.88,3.77,1,66,1,1
Google,New,8,256,Unlocked,1002.68,0.0,4.7,1,39,0,1
Samsung,New,8,128,Unlocked,1052.74,0.47,4.25,1,9,1,1
Apple,New,8,128,AT&T,743.62,30.49,2.6,1,2,0,1
Samsung,New,8,64,Verizon,772.88,0.0,4.64,1,47,0,0
OnePlus,New,12,512,Unlocked,544.83,51.24,4.89,1,98,0,0
Samsung,New,16,128,Unlocked,452.96,45.32,3.99,0,42,0,0
Samsung,New,8,128,Unlocked,796.69,138.48,4.64,1,106,0,0
Apple,New,8,128,Unlocked,1024.25,74.7,4.3,0,110,0,0
Apple,New,8,256,Unlocked,723.88,67.22,3.34,1,22,1,0
Apple,New,12,128,Verizon,1164.11,57.21,5.0,1,100,0,0
Apple,New,8,256,Unlocked,804.88,16.88,4.3,0,73,1,0
Xiaomi,New,12,256,Unlocked,805.78,133.45,4.5,0,67,1,0
Apple,New,8,128,Unlocked,786.4,152.6,4.09,0,53,0,0
Google,New,8,64,Unlocked,1065.95,7.27,4.25,2,114,1,0
Apple,New,12,128,Verizon,639.04,177.2,4.48,1,16,0,0
Apple,New,8,256,Verizon,821.63,39.74,3.88,1,1,0,1
Samsung,New,8,256,Unlocked,729.58,34.85,5.0,0,3,1,0
Apple,Refurbished,8,128,Unlocked,726.46,108.37,4.82,0,106,0,0
Google,New,8,256,Verizon,857.73,113.72,4.66,1,79,0,0
Xiaomi,New,8,128,Verizon,825.07,75.72,4.33,0,61,0,0
OnePlus,Refurbished,12,512,AT&T,1081.37,59.22,4.02,1,10,1,0
Apple,New,8,512,AT&T,847.63,150.34,4.92,0,16,0,0
Google,New,6,256,AT&T,972.1,42.6,4.71,0,107,0,0
Apple,OpenBox,8,64,AT&T,888.01,75.87,4.2,1,104,0,0
OnePlus,New,8,128,T-Mobile,1158.83,181.63,3.86,1,94,0,0
Samsung,OpenBox,16,512,Verizon,783.48,0.0,3.61,1,105,0,0
Apple,New,8,128,Verizon,784.09,52.48,4.41,1,87,1,0
Apple,New,8,256,AT&T,1013.91,141.51,4.28,0,90,0,0
Apple,New,8,512,Unlocked,780.48,111.68,4.99,1,101,1,0
Apple,New,16,256,Unlocked,959.65,133.64,4.9,1,54,0,1
OnePlus,Refurbished,12,256,T-Mobile,1364.34,0.63,4.42,0,13,0,0
Google,New,6,256,Unlocked,634.63,99.27,4.36,0,15,0,1
Xiaomi,New,8,512,Unlocked,1186.97,62.89,3.82,2,75,0,0
Apple,New,12,128,Unlocked,741.71,216.35,4.93,2,24,0,0
Samsung,OpenBox,12,512,Unlocked,1144.29,128.56,4.37,0,25,1,0
Apple,New,8,128,Unlocked,1000.93,78.66,4.7,2,106,0,0
Samsung,OpenBox,12,256,Unlocked,982.07,97.15,4.99,1,62,1,0
Apple,New,8,512,Unlocked,816.79,83.26,4.12,0,57,0,0
Apple,OpenBox,8,256,Unlocked,794.89,121.94,3.99,0,43,0,0
Samsung,New,6,128,Unlocked,691.16,28.62,5.0,1,32,1,0
Apple,New,8,64,Unlocked,851.38,161.91,4.7,0,15,1,0
Samsung,New,6,256,Unlocked,809.54,0.52,4.26,1,112,0,0
Samsung,New,8,256,Unlocked,892.02,92.3,5.0,0,88,0,0
Apple,New,12,128,Verizon,539.66,30.54,4.25,0,103,0,0
Xiaomi,New,12,512,Unlocked,854.98,82.57,4.56,0,36,1,0
Samsung,OpenBox,6,512,T-Mobile,1127.78,139.28,4.12,0,13,0,0
Google,OpenBox,6,512,Verizon,1057.69,0.0,4.39,0,15,0,0
Samsung,OpenBox,12,256,Unlocked,855.06,69.83,4.26,0,117,0,0
Google,Refurbished,8,512,Unlocked,1413.73,0.0,4.02,0,105,1,0
Google,Refurbished,6,512,Unlocked,722.98,63.24,4.52,1,111,0,0
OnePlus,New,12,128,Unlocked,830.93,0.0,4.08,0,17,0,0
Samsung,New,8,512,T-Mobile,530.89,89.71,4.69,1,50,0,0
Apple,OpenBox,6,256,Verizon,761.2,54.43,4.25,0,25,1,1
Apple,Refurbished,12,512,AT&T,1243.32,124.83,3.54,1,70,0,0
Samsung,Refurbished,8,256,Verizon,769.59,153.71,4.71,1,3,0,0
Apple,OpenBox,8,256,T-Mobile,513.88,80.64,4.72,3,48,0,0
Apple,New,12,128,T-Mobile,1041.84,133.62,5.0,1,62,0,0
Apple,Refurbished,16,64,Unlocked,935.63,162.95,4.41,0,33,0,0
Samsung,Refurbished,6,128,Unlocked,1032.74,24.67,4.49,1,99,0,0
Apple,New,8,256,Unlocked,784.65,166.1,4.64,0,9,0,0
Samsung,OpenBox,8,512,Unlocked,628.43,77.78,4.91,1,102,1,0
Google,New,8,64,Unlocked,809.6,21.3,4.88,1,2,0,0
OnePlus,Refurbished,8,128,Unlocked,972.07,97.91,4.56,1,89,1,0
Apple,New,8,256,AT&T,834.09,75.67,4.38,1,79,0,0
Samsung,OpenBox,6,128,Unlocked,935.35,0.0,4.82,1,57,0,0
Samsung,New,12,128,AT&T,731.9,13.94,4.36,0,6,1,0
Samsung,New,8,64,Unlocked,943.52,178.24,3.76,1,106,1,0
Samsung,New,12,256,Unlocked,849.34,96.71,3.65,0,109,0,1
Apple,New,8,256,AT&T,694.71,168.91,4.25,1,92,1,0
Xiaomi,New,12,512,Unlocked,880.79,55.01,4.46,2,114,1,0
Apple,Refurbished,8,128,AT&T,764.93,31.9,5.0,0,106,0,0
OnePlus,New,8,128,T-Mobile,985.78,0.0,4.34,0,99,0,1
Samsung,OpenBox,12,256,Unlocked,1042.09,138.08,4.42,1,29,0,0
Apple,New,12,512,Unlocked,960.34,104.64,4.2,1,99,0,0
Google,New,8,128,Unlocked,490.3,55.55,4.71,1,72,0,0
Apple,OpenBox,8,512,Unlocked,637.75,32.44,4.54,1,10,0,0
Google,OpenBox,8,256,T-Mobile,709.95,147.61,4.08,0,3,0,0
Samsung,New,8,512,AT&T,674.81,69.36,3.89,0,31,0,0
Apple,OpenBox,8,128,Unlocked,730.57,70.01,4.2,1,63,0,0
Apple,OpenBox,12,128,Verizon,1053.55,43.95,3.98,1,116,0,0
Google,New,8,128,T-Mobile,1003.7,55.55,4.28,0,105,0,0
Apple,Refurbished,8,256,Unlocked,756.75,113.01,4.47,0,116,0,0
OnePlus,OpenBox,8,512,Unlocked,980.19,0.0,4.15,0,88,1,0
Google,New,16,128,AT&T,922.35,84.84,5.0,0,16,1,1
Google,New,8,64,AT&T,842.77,137.34,4.98,1,93,1,1
Apple,New,8,64,Unlocked,1102.61,74.91,4.29,0,46,0,0
Google,New,6,256,Unlocked,704.51,143.25,3.92,0,38,0,0
Xiaomi,OpenBox,12,512,Unlocked,861.61,160.44,4.39,0,64,0,0
Apple,OpenBox,8,128,Verizon,618.81,134.21,4.33,0,48,0,0
Apple,New,8,256,Verizon,629.36,47.76,4.37,1,76,0,0
Apple,New,8,256,Unlocked,550.63,77.87,4.2,1,118,1,0
Samsung,New,12,512,AT&T,633.11,100.75,3.88,0,39,0,0
Google,New,8,256,Unlocked,868.28,51.82,4.42,1,32,0,0
Samsung,Refurbished,8,128,AT&T,783.45,49.81,4.22,0,116,1,0
Samsung,New,6,256,Verizon,790.63,46.2,4.27,0,11,1,0
Apple,New,6,256,Unlocked,784.18,232.61,4.45,1,101,1,1
Apple,New,6,512,Unlocked,1240.0,63.73,4.37,2,47,1,0
Apple,New,8,256,Unlocked,599.82,144.12,4.44,0,115,0,0
OnePlus,OpenBox,8,128,AT&T,576.3,27.84,4.2,1,92,0,0
Samsung,Refurbished,8,256,Verizon,664.01,182.11,4.58,0,17,0,0
Samsung,New,8,256,Unlocked,834.18,57.29,4.04,0,63,1,0
Google,New,6,128,T-Mobile,963.25,83.18,3.86,0,32,0,0
Apple,New,8,512,AT&T,986.09,0.0,3.96,1,6,0,0
Apple,New,6,128,Unlocked,1057.82,147.0,4.06,1,74,1,0
Apple,New,6,512,Unlocked,826.19,159.99,3.76,0,80,0,0
Xiaomi,New,6,128,Unlocked,762.81,8.76,3.55,1,98,0,1
Google,OpenBox,12,64,Unlocked,1209.36,150.49,4.65,1,88,0,1
Samsung,New,16,256,T-Mobile,237.47,0.0,5.0,1,73,0,1
Apple,New,8,256,Verizon,863.81,117.92,4.68,1,72,0,0
Apple,New,6,512,Unlocked,944.6,62.72,4.16,0,74,0,0
Samsung,OpenBox,16,256,Unlocked,1262.21,160.18,3.54,2,21,0,0
Samsung,New,16,64,Unlocked,484.68,94.95,4.5,0,77,1,0
Xiaomi,New,8,512,Unlocked,757.57,135.89,3.6,0,23,0,1
Google,OpenBox,6,256,Unlocked,551.33,154.27,4.36,1,69,1,0
Samsung,New,12,128,AT&T,454.38,62.54,4.0,1,49,0,1
Google,Refurbished,16,512,AT&T,805.0,78.27,3.26,1,101,1,1
Xiaomi,New,12,128,T-Mobile,1033.28,13.33,5.0,0,43,0,1
Samsung,OpenBox,8,64,Unlocked,1115.31,62.0,3.77,0,1,1,0
Samsung,Refurbished,8,256,Unlocked,732.99,195.62,4.22,2,13,1,1
OnePlus,New,16,256,AT&T,996.64,125.35,4.34,1,25,0,0
Apple,New,6,256,Unlocked,806.5,17.32,4.16,1,103,1,0
OnePlus,New,6,512,Unlocked,972.45,177.89,4.63,0,91,1,0
Apple,OpenBox,12,128,T-Mobile,1103.98,103.34,4.03,0,111,1,0
Samsung,Refurbished,6,512,AT&T,807.27,129.83,4.59,2,88,1,0
Google,OpenBox,8,64,T-Mobile,1086.93,109.43,4.56,2,18,1,0
Samsung,Refurbished,8,128,Unlocked,583.13,105.19,3.71,1,6,0,0
Samsung,New,8,128,Verizon,994.43,0.0,4.52,0,67,0,0
Samsung,New,6,64,Unlocked,1077.41,146.42,3.87,1,64,0,0
Apple,New,8,128,Unlocked,1054.65,0.0,3.82,1,52,1,0
Apple,OpenBox,8,512,Unlocked,589.3,140.96,4.55,1,71,0,0
Apple,OpenBox,8,256,AT&T,804.72,85.97,4.2,0,49,0,0
Samsung,New,8,256,Unlocked,916.48,130.13,4.59,0,28,0,0
Samsung,New,16,64,Verizon,947.47,89.5,4.59,0,70,1,0
Apple,New,8,512,T-Mobile,875.49,142.63,3.69,0,48,1,1
OnePlus,OpenBox,16,128,AT&T,1164.42,80.97,4.77,0,55,0,1
Samsung,Refurbished,8,256,Unlocked,564.96,96.86,4.54,0,99,0,0
Samsung,New,6,256,Verizon,797.14,104.29,4.11,0,54,1,0
Samsung,New,12,128,Unlocked,478.69,192.72,4.33,0,112,0,0
Apple,New,12,256,Unlocked,986.67,116.02,4.78,1,18,0,0
Google,New,6,512,Unlocked,972.02,0.99,4.24,0,78,1,0
Samsung,Refurbished,8,128,Verizon,1586.69,46.16,5.0,1,85,1,0
Apple,New,12,256,AT&T,1075.8,115.88,5.0,1,12,0,0
Xiaomi,New,6,512,T-Mobile,922.9,155.58,4.46,1,70,0,0
Google,New,8,128,Unlocked,906.08,36.67,4.29,0,86,1,0
Google,New,8,128,Unlocked,780.35,214.39,4.31,3,7,0,1
OnePlus,Refurbished,6,128,Unlocked,878.71,90.54,4.1,0,98,0,0
OnePlus,New,12,256,T-Mobile,910.77,105.23,4.46,1,45,1,0
Apple,New,8,128,AT&T,417.75,4.76,4.74,2,77,0,0
Samsung,New,12,128,T-Mobile,893.32,146.93,3.73,0,26,0,0
Samsung,Refurbished,12,128,Unlocked,872.22,53.25,4.72,0,17,0,0
Apple,Refurbished,16,512,Unlocked,1235.88,35.25,4.87,0,47,0,0
Apple,New,8,512,Verizon,821.03,60.97,4.69,0,19,0,0
Apple,New,8,256,Unlocked,681.58,162.97,4.34,1,15,0,0
Samsung,New,8,512,Unlocked,909.08,107.94,4.67,0,69,0,0
Google,New,8,256,Unlocked,866.36,26.65,5.0,0,73,1,0
Google,New,8,512,Unlocked,821.27,48.18,4.37,0,111,1,0
Apple,OpenBox,12,128,Unlocked,568.62,164.57,4.41,0,70,1,0
Apple,Refurbished,8,128,T-Mobile,815.68,65.82,5.0,1,66,1,1
Samsung,New,6,512,AT&T,722.58,113.62,4.55,1,71,0,1
Samsung,New,12,128,AT&T,802.37,128.31,3.9,1,119,0,1
OnePlus,New,12,128,Unlocked,1011.07,0.0,4.84,0,44,1,0
OnePlus,New,8,256,AT&T,701.61,155.86,4.6,0,82,1,0
OnePlus,New,12,256,Unlocked,801.33,28.86,4.07,1,86,0,0
OnePlus,New,8,128,Unlocked,969.07,58.36,3.85,0,21,1,0
Xiaomi,Refurbished,12,128,Unlocked,790.73,172.36,4.52,0,101,1,0
Samsung,New,8,128,Unlocked,1424.02,166.82,4.37,1,51,0,0
Apple,OpenBox,8,128,T-Mobile,904.75,109.57,3.78,0,50,1,0
Apple,New,6,128,AT&T,576.78,123.71,4.36,1,27,1,1
Samsung,New,6,256,Unlocked,665.35,138.68,4.32,0,52,1,1
Apple,New,12,256,Verizon,643.21,165.81,4.37,0,70,0,0
Apple,Refurbished,8,128,Unlocked,668.49,173.45,4.65,2,107,1,0
Xiaomi,New,6,128,Unlocked,968.14,86.46,3.52,1,38,1,0
Apple,New,6,256,Verizon,606.57,35.76,3.84,0,73,0,0
Xiaomi,OpenBox,8,128,AT&T,777.13,64.69,4.16,1,104,1,0
Google,OpenBox,12,128,AT&T,1101.4,87.63,5.0,1,61,0,0
Samsung,New,8,128,Unlocked,735.65,76.82,5.0,2,24,1,1
Samsung,New,12,256,Unlocked,997.73,19.27,4.4,2,88,1,0
Apple,New,12,128,Unlocked,479.75,106.21,4.42,0,68,0,0
Samsung,OpenBox,8,128,Unlocked,768.46,0.0,3.18,0,37,1,0
Apple,New,12,256,Unlocked,655.09,85.12,4.85,0,103,0,0
Xiaomi,New,6,256,Unlocked,915.95,88.97,4.62,0,4,1,0
Apple,New,8,256,Unlocked,622.35,86.91,4.54,0,116,0,0
Apple,New,6,512,Unlocked,1305.32,131.07,3.78,2,84,0,0
Google,Refurbished,6,256,Verizon,489.34,123.12,5.0,1,82,1,0
Samsung,OpenBox,6,128,Unlocked,1099.87,213.36,5.0,1,77,0,0
Samsung,New,6,128,Unlocked,1043.22,48.94,4.55,1,118,0,0
Samsung,Refurbished,12,64,T-Mobile,918.17,96.76,4.9,2,51,1,1
Apple,New,8,128,T-Mobile,861.98,92.91,4.43,0,118,0,0
Samsung,New,16,128,Unlocked,1258.09,90.09,4.81,0,6,0,0
Apple,New,8,128,Unlocked,1393.61,4.11,3.75,0,111,0,0
Apple,OpenBox,8,256,Unlocked,804.4,8.99,3.26,0,112,0,0
Apple,New,6,256,T-Mobile,884.71,80.39,3.77,1,33,0,0
Apple,New,8,128,Unlocked,728.47,0.0,4.0,0,87,0,0
Apple,OpenBox,8,256,Unlocked,592.76,59.95,4.08,1,47,0,0
Samsung,New,16,128,AT&T,951.88,41.15,4.62,0,46,0,0
Apple,Refurbished,16,256,AT&T,904.92,62.12,4.27,1,63,0,1
Apple,New,6,256,Unlocked,495.75,147.94,4.39,0,24,0,0
Samsung,New,8,128,Unlocked,950.32,15.3,3.81,0,28,1,0
Apple,New,8,128,Unlocked,912.29,132.19,3.76,1,67,0,0
Google,New,8,512,Unlocked,717.73,45.72,4.42,0,119,1,0
Xiaomi,New,6,256,Unlocked,703.37,53.19,4.13,0,3,0,0
Samsung,New,12,256,AT&T,943.23,107.93,4.4,2,55,0,0
OnePlus,Refurbished,12,64,AT&T,1203.95,63.55,4.67,0,55,1,1
Apple,OpenBox,8,128,Verizon,937.65,26.45,5.0,1,90,0,1
Apple,OpenBox,8,128,Verizon,1021.71,57.78,4.39,2,118,0,0
Google,New,6,512,Unlocked,666.92,0.0,5.0,2,67,0,1
Google,New,16,128,Unlocked,758.86,102.87,4.6,0,88,1,0
OnePlus,New,6,128,AT&T,983.76,0.0,4.74,1,17,0,1
Apple,New,8,512,Unlocked,551.16,133.28,4.93,0,118,0,0
Google,OpenBox,8,128,Unlocked,895.58,116.92,4.76,0,114,0,0
Samsung,New,12,128,Unlocked,958.55,176.09,4.0,0,48,0,0
Apple,New,12,256,AT&T,841.52,210.92,4.94,1,86,1,0
Apple,New,6,128,Verizon,920.26,136.15,4.21,0,11,1,1
Xiaomi,New,6,512,Unlocked,862.72,42.36,4.55,0,70,1,0
Apple,New,12,64,Unlocked,713.12,210.36,4.47,1,115,0,0
OnePlus,New,8,256,AT&T,590.82,8.36,4.97,2,19,0,0
Samsung,New,6,128,Unlocked,830.13,0.0,4.6,1,103,0,0
Google,New,16,256,Unlocked,1136.99,191.15,3.71,0,117,0,1
Google,New,6,256,AT&T,1075.36,116.09,5.0,0,67,0,0
OnePlus,OpenBox,8,256,Verizon,774.03,0.0,4.82,2,94,0,0
Apple,New,8,512,Unlocked,769.46,0.0,4.12,0,28,0,0
Apple,New,12,256,Unlocked,753.26,113.08,3.83,1,54,1,1
Samsung,New,12,128,T-Mobile,753.29,27.8,4.87,0,88,0,0
Apple,New,8,64,Unlocked,913.3,36.43,3.89,0,52,0,0
Apple,OpenBox,12,128,T-Mobile,1082.65,197.99,4.8,1,3,0,0
Apple,New,16,128,AT&T,1347.82,208.89,4.93,0,98,0,0
Apple,Refurbished,12,128,T-Mobile,667.43,88.81,4.08,0,109,0,0
Apple,OpenBox,8,256,Unlocked,993.26,70.97,4.03,0,71,0,0
Apple,New,8,256,Unlocked,969.31,134.15,4.16,0,83,0,1
OnePlus,New,12,512,Unlocked,777.46,46.3,3.91,0,19,1,0
Apple,New,6,128,Unlocked,624.28,0.0,4.51,1,21,0,0
Xiaomi,New,6,256,Unlocked,910.58,0.0,4.59,0,110,1,1
Xiaomi,New,8,256,Unlocked,1316.37,75.58,4.76,1,20,1,0
Apple,New,12,512,Unlocked,909.19,132.91,3.98,0,112,1,1
Google,New,6,256,Verizon,676.81,80.96,4.82,0,7,0,0
Samsung,New,8,128,Unlocked,815.4,128.6,3.91,0,57,0,0
Google,New,8,64,Unlocked,599.16,134.59,4.82,2,92,1,0
Apple,New,6,512,Unlocked,854.07,163.16,3.66,0,12,0,1
Apple,Refurbished,8,256,Verizon,1000.35,91.18,5.0,0,16,0,0
Apple,New,8,256,Unlocked,697.63,96.55,4.14,2,88,0,0
Samsung,New,8,256,AT&T,200.0,77.79,4.7,0,62,0,0
Xiaomi,Refurbished,16,256,Unlocked,910.91,64.5,4.74,0,96,0,0
Samsung,New,6,256,Verizon,739.66,0.0,3.77,0,43,0,1
Google,New,12,512,AT&T,684.85,150.32,4.82,0,89,1,0
Xiaomi,New,8,512,Unlocked,682.95,56.97,4.12,1,66,0,0
Samsung,New,6,128,Verizon,938.06,53.54,4.25,1,8,0,0
Apple,OpenBox,6,64,T-Mobile,760.26,47.5,4.06,0,83,1,1
OnePlus,New,8,64,Unlocked,1054.7,0.0,5.0,1,110,1,0
Samsung,New,8,128,Unlocked,1059.54,74.87,3.82,0,25,0,0
Apple,New,8,256,T-Mobile,790.46,110.99,4.62,0,95,0,1
Samsung,New,16,256,AT&T,735.41,37.68,4.09,0,24,1,0
Xiaomi,New,8,128,Verizon,878.1,142.26,4.95,0,111,1,0
Apple,OpenBox,16,128,Unlocked,818.01,57.9,5.0,3,41,1,1
Samsung,New,6,256,Unlocked,464.45,0.0,4.08,0,77,0,0
Apple,New,6,256,T-Mobile,1271.1,162.42,4.47,1,112,0,0
Apple,New,8,256,Verizon,1007.15,91.91,4.21,0,67,0,0
Apple,Refurbished,8,128,Unlocked,748.03,131.8,4.92,0,53,1,0
Google,New,6,128,Unlocked,428.4,133.21,4.28,1,59,0,0
OnePlus,New,6,256,AT&T,810.3,23.23,4.85,0,31,0,0
Apple,New,6,256,Verizon,720.65,48.69,4.2,1,6,1,0
Apple,OpenBox,12,256,T-Mobile,836.67,142.06,5.0,0,62,1,1
Apple,New,8,512,Unlocked,373.95,190.11,3.3,0,94,0,0
Apple,OpenBox,16,128,Unlocked,746.11,83.8,4.59,1,22,0,0
Samsung,New,6,128,Unlocked,759.51,42.37,4.39,1,110,1,0
Google,Refurbished,8,128,Unlocked,807.7,180.94,4.38,0,92,0,0
Samsung,Refurbished,8,128,Unlocked,798.03,42.4,4.54,1,79,0,0
Samsung,New,8,128,Unlocked,861.5,99.74,4.43,0,38,1,0
Samsung,New,12,64,Unlocked,1184.66,54.33,4.51,0,86,0,0
Apple,New,12,64,Unlocked,736.7,96.14,4.6,0,117,0,0
Apple,New,6,256,AT&T,649.55,23.27,5.0,0,35,0,0
Xiaomi,New,8,128,Unlocked,469.99,57.52,3.02,0,75,0,0
Google,New,12,256,Unlocked,737.56,42.36,5.0,0,51,0,0
